cliente_id,data,valor,tipo
227,2023-08-05,197.85,compra
227,2023-08-24,24.32,cashback
227,2023-09-11,169.22,compra
227,2023-09-11,81.51,compra
227,2023-10-12,73.62,compra
227,2023-11-11,-85.73,reembolso
227,2023-12-09,296.44,compra
227,2024-01-17,323.76,compra
227,2024-01-24,121.7,mensalidade
227,2024-01-14,238.6,compra
227,2024-01-03,254.45,compra
228,2022-07-31,45.45,compra
228,2022-08-17,290.66,mensalidade
228,2022-08-01,130.69,mensalidade
228,2022-08-07,126.88,mensalidade
228,2022-09-16,58.14,compra
228,2022-09-09,297.1,mensalidade
228,2022-09-01,15.58,cashback
228,2022-09-13,28.69,cashback
228,2022-09-04,248.63,compra
228,2022-10-24,123.06,compra
228,2022-10-25,15.84,cashback
228,2022-10-08,99.39,mensalidade
228,2022-11-26,108.04,compra
228,2022-11-14,185.33,compra
228,2022-11-03,210.66,compra
228,2022-12-20,9.61,compra
228,2022-12-05,11.49,compra
228,2023-01-26,110.08,mensalidade
228,2023-01-18,172.95,compra
228,2023-02-06,256.02,compra
228,2023-03-20,154.61,compra
228,2023-04-02,-130.28,reembolso
228,2023-05-25,196.37,compra
228,2023-05-12,80.33,compra
228,2023-05-16,156.61,compra
228,2023-05-08,139.61,compra
228,2023-04-29,16.27,cashback
228,2023-06-19,24.4,cashback
228,2023-06-04,21.55,mensalidade
228,2023-05-29,143.92,compra
228,2023-06-19,210.31,mensalidade
228,2023-06-05,190.63,compra
228,2023-06-28,27.59,compra
228,2023-07-19,11.18,compra
228,2023-07-25,204.01,compra
228,2023-08-14,88.08,mensalidade
228,2023-08-19,24.58,mensalidade
228,2023-07-29,158.08,mensalidade
228,2023-09-04,237.93,compra
228,2023-09-08,40.7,compra
228,2023-08-31,287.41,mensalidade
228,2023-08-30,20.12,cashback
228,2023-09-13,377.76,compra
228,2023-10-01,112.59,compra
228,2023-10-14,260.27,mensalidade
228,2023-09-30,120.71,mensalidade
228,2023-10-05,153.16,compra
228,2023-11-07,97.81,compra
228,2023-11-15,149.39,mensalidade
228,2023-12-24,225.48,compra
228,2023-12-24,290.85,compra
228,2023-12-19,82.77,compra
228,2023-12-30,16.5,cashback
228,2024-01-17,106.93,mensalidade
228,2024-01-10,169.18,compra
228,2024-01-25,238.29,compra
229,2023-06-25,113.19,compra
229,2023-06-21,18.68,cashback
229,2023-07-01,78.28,mensalidade
229,2023-08-15,245.7,mensalidade
229,2023-08-01,213.46,mensalidade
229,2023-07-31,90.35,compra
229,2023-08-03,88.58,mensalidade
229,2023-08-18,265.65,compra
229,2023-09-05,317.94,mensalidade
229,2023-08-30,93.5,compra
229,2023-09-09,226.1,compra
229,2023-09-26,123.77,compra
229,2023-10-22,265.83,compra
229,2023-10-30,127.67,compra
229,2023-10-25,206.44,compra
229,2023-11-21,162.44,compra
229,2023-11-24,9.89,mensalidade
229,2023-12-10,83.49,mensalidade
229,2023-11-27,20.48,cashback
229,2023-12-16,194.37,compra
229,2024-01-06,172.9,mensalidade
229,2024-01-12,294.36,compra
229,2024-01-14,219.93,compra
230,2022-02-26,208.84,compra
230,2022-02-19,10.92,compra
230,2022-02-23,224.34,compra
230,2022-02-12,31.37,compra
230,2022-02-07,149.55,compra
230,2022-03-27,32.14,compra
230,2022-03-19,18.89,cashback
230,2022-03-02,24.21,cashback
230,2022-03-22,143.09,compra
230,2022-04-13,145.65,compra
230,2022-04-25,76.64,compra
230,2022-05-03,240.5,compra
230,2022-06-19,3.86,cashback
230,2022-06-17,162.46,compra
230,2022-07-21,142.0,compra
230,2022-07-18,180.5,compra
230,2022-07-24,21.55,cashback
230,2022-07-14,137.42,compra
230,2022-07-18,22.5,cashback
230,2022-08-28,147.13,mensalidade
230,2022-09-26,177.62,compra
230,2022-09-02,63.93,compra
230,2022-09-20,117.08,mensalidade
230,2022-09-16,24.16,compra
230,2022-09-22,155.05,compra
230,2022-10-17,210.53,compra
230,2022-10-15,133.62,mensalidade
230,2022-10-11,142.48,mensalidade
230,2022-10-09,181.97,compra
230,2022-10-07,19.09,cashback
230,2022-11-10,21.26,compra
230,2022-11-08,102.8,mensalidade
230,2022-11-11,31.61,compra
230,2022-11-08,119.04,mensalidade
230,2022-11-26,275.54,compra
230,2022-12-08,211.72,mensalidade
230,2022-12-15,149.33,compra
230,2022-12-11,301.32,compra
230,2023-01-23,174.05,compra
230,2023-02-15,351.58,compra
230,2023-02-24,160.79,compra
230,2023-03-12,102.45,compra
230,2023-03-03,58.39,compra
230,2023-03-12,202.37,compra
230,2023-03-18,118.26,compra
230,2023-04-03,160.63,mensalidade
230,2023-04-12,188.52,compra
230,2023-04-21,83.03,compra
230,2023-04-16,17.27,cashback
230,2023-04-20,134.92,compra
230,2023-05-15,35.69,mensalidade
230,2023-05-26,192.99,compra
230,2023-06-08,203.82,compra
230,2023-06-19,256.76,mensalidade
230,2023-06-27,6.06,cashback
230,2023-06-27,320.23,compra
230,2023-07-18,90.41,compra
230,2023-07-08,32.67,cashback
230,2023-08-22,2.88,compra
230,2023-08-19,152.69,compra
230,2023-08-22,180.55,compra
230,2023-08-05,138.13,compra
230,2023-09-09,59.61,compra
230,2023-09-26,112.4,compra
230,2023-09-10,175.64,compra
230,2023-09-11,335.39,compra
230,2023-09-11,63.11,mensalidade
230,2023-10-03,101.76,mensalidade
230,2023-11-14,44.35,compra
230,2023-11-17,118.86,mensalidade
230,2023-11-05,14.35,cashback
230,2023-11-19,230.83,compra
230,2023-12-21,177.27,compra
230,2023-12-29,270.98,mensalidade
230,2023-12-25,-147.04,reembolso
230,2023-12-07,69.32,compra
231,2022-03-23,181.06,compra
231,2022-03-09,15.66,compra
231,2022-03-28,228.01,compra
231,2022-05-06,147.15,compra
231,2022-06-16,98.46,mensalidade
231,2022-06-09,54.0,compra
231,2022-06-14,10.91,cashback
231,2022-07-16,143.44,mensalidade
231,2022-06-26,304.99,mensalidade
231,2022-06-27,136.72,mensalidade
231,2022-07-20,167.61,compra
231,2022-08-18,14.12,cashback
231,2022-08-23,16.78,cashback
231,2022-09-14,162.85,compra
231,2022-08-28,148.55,compra
231,2022-08-25,95.94,compra
231,2022-10-09,205.53,compra
231,2022-10-20,63.09,compra
231,2022-11-04,189.32,mensalidade
231,2022-11-20,207.19,compra
231,2022-11-05,1.35,compra
231,2022-11-03,56.22,mensalidade
231,2022-10-27,10.1,compra
231,2022-12-15,252.57,mensalidade
231,2022-12-10,106.22,mensalidade
231,2022-11-30,247.49,compra
231,2022-12-15,121.98,compra
231,2022-12-26,68.9,compra
231,2023-01-02,92.12,compra
231,2023-01-20,161.32,mensalidade
231,2023-02-10,206.25,compra
231,2023-02-11,151.19,compra
231,2023-02-11,224.84,compra
231,2023-03-18,134.91,compra
231,2023-03-25,143.69,compra
231,2023-05-07,-87.32,reembolso
231,2023-05-06,79.39,compra
231,2023-05-13,212.06,mensalidade
231,2023-06-15,63.34,compra
231,2023-06-18,121.78,compra
231,2023-06-05,216.3,compra
231,2023-06-01,22.41,mensalidade
231,2023-07-15,255.02,compra
231,2023-06-27,70.0,compra
231,2023-07-16,255.39,compra
231,2023-06-28,63.22,mensalidade
231,2023-08-18,211.85,mensalidade
231,2023-08-08,104.1,compra
231,2023-07-25,309.0,compra
231,2023-07-27,129.75,compra
231,2023-08-20,53.71,mensalidade
231,2023-09-10,189.4,compra
231,2023-10-04,112.35,compra
231,2023-10-14,197.85,compra
231,2023-10-13,253.93,compra
231,2023-10-07,214.27,compra
231,2023-10-05,18.3,mensalidade
231,2023-11-06,61.74,compra
231,2023-10-28,169.88,compra
231,2023-11-08,178.32,compra
231,2023-12-01,44.33,mensalidade
231,2023-12-17,46.56,mensalidade
231,2023-11-26,68.62,mensalidade
231,2023-11-30,260.94,mensalidade
231,2023-12-02,95.38,mensalidade
231,2024-01-02,205.62,mensalidade
231,2023-12-24,24.02,cashback
231,2024-01-10,92.62,compra
231,2024-01-08,140.87,compra
232,2022-02-27,205.87,compra
232,2022-02-25,17.68,mensalidade
232,2022-03-08,12.54,cashback
232,2022-02-22,249.52,compra
232,2022-02-18,176.24,compra
232,2022-03-21,177.16,compra
232,2022-03-19,225.3,mensalidade
232,2022-04-02,102.87,compra
232,2022-04-13,66.01,compra
232,2022-04-10,-171.54,reembolso
232,2022-05-22,108.53,compra
232,2022-05-25,103.61,mensalidade
232,2022-06-27,63.73,mensalidade
232,2022-07-07,188.61,compra
232,2022-06-28,132.04,compra
232,2022-07-12,65.32,compra
232,2022-07-20,230.73,mensalidade
232,2022-07-18,120.48,compra
232,2022-08-12,190.66,compra
232,2022-08-18,283.02,mensalidade
232,2022-09-24,229.2,mensalidade
232,2022-09-23,272.02,mensalidade
232,2022-09-16,227.4,compra
232,2022-10-18,125.79,mensalidade
232,2022-10-17,83.01,mensalidade
232,2022-12-03,121.82,compra
232,2022-11-12,127.34,mensalidade
232,2022-11-16,253.31,compra
232,2022-11-30,110.41,mensalidade
232,2022-11-17,47.25,mensalidade
232,2022-12-12,166.94,mensalidade
232,2022-12-15,15.27,cashback
232,2023-02-04,86.62,compra
232,2023-01-25,117.04,compra
232,2023-02-02,27.5,cashback
232,2023-01-14,188.26,mensalidade
232,2023-01-09,122.98,compra
232,2023-03-09,86.15,compra
232,2023-02-10,322.09,compra
232,2023-03-09,294.5,mensalidade
232,2023-02-26,221.44,compra
232,2023-02-26,130.91,compra
232,2023-03-09,82.65,compra
232,2023-03-24,85.36,mensalidade
232,2023-04-20,129.97,compra
232,2023-05-18,110.13,mensalidade
232,2023-05-27,147.26,compra
232,2023-07-02,143.41,compra
232,2023-06-23,71.33,mensalidade
232,2023-06-25,7.38,cashback
232,2023-06-13,123.72,compra
232,2023-07-18,141.33,mensalidade
232,2023-07-12,266.72,mensalidade
232,2023-07-31,17.16,cashback
232,2023-07-31,168.52,compra
232,2023-08-23,174.78,compra
232,2023-09-24,242.98,mensalidade
232,2023-09-17,465.39,compra
232,2023-09-11,104.32,mensalidade
232,2023-10-06,313.81,compra
232,2023-10-17,37.42,mensalidade
232,2023-11-01,124.51,compra
232,2023-11-20,-63.83,reembolso
232,2024-01-01,203.07,compra
233,2022-05-30,226.67,compra
233,2022-05-09,47.4,mensalidade
233,2022-06-12,237.67,compra
233,2022-06-23,176.76,compra
233,2022-06-17,215.86,compra
233,2022-07-21,250.88,compra
233,2022-07-27,205.54,compra
233,2022-07-30,34.12,compra
233,2022-08-28,116.76,compra
233,2022-08-31,4.31,cashback
233,2022-08-09,5.1,compra
233,2022-08-29,59.16,mensalidade
233,2022-08-29,122.78,compra
233,2022-10-05,30.57,cashback
233,2022-09-08,146.07,mensalidade
233,2022-09-20,177.4,compra
233,2022-10-29,106.7,compra
233,2022-11-17,131.75,mensalidade
233,2022-11-13,153.83,mensalidade
233,2022-12-03,127.46,compra
233,2022-11-24,194.24,compra
233,2022-11-28,98.54,compra
233,2022-12-27,37.9,mensalidade
233,2023-01-14,22.77,mensalidade
233,2023-02-25,21.97,cashback
233,2023-02-19,40.56,compra
233,2023-03-28,130.39,compra
233,2023-03-13,61.83,mensalidade
233,2023-04-22,197.35,compra
233,2023-04-11,148.47,compra
233,2023-04-22,150.46,compra
233,2023-05-30,157.21,compra
233,2023-05-22,154.5,compra
233,2023-06-11,37.71,compra
233,2023-06-13,110.92,compra
233,2023-06-27,79.73,compra
233,2023-07-23,92.39,mensalidade
233,2023-08-07,155.66,compra
233,2023-08-20,220.26,mensalidade
233,2023-09-22,217.14,mensalidade
233,2023-10-26,169.08,compra
233,2023-10-13,115.33,compra
233,2023-10-29,15.04,cashback
233,2023-10-12,205.79,compra
233,2023-10-08,91.95,mensalidade
233,2023-11-29,147.02,compra
233,2023-11-15,106.05,mensalidade
233,2023-11-26,90.84,compra
233,2023-11-19,14.23,cashback
233,2023-12-14,115.73,compra
233,2023-12-27,170.91,compra
233,2023-12-18,116.84,mensalidade
233,2023-12-22,135.04,compra
233,2023-12-23,37.62,compra
234,2022-09-11,209.71,compra
234,2022-08-23,21.13,cashback
234,2022-10-12,79.61,mensalidade
234,2022-09-23,85.97,mensalidade
234,2022-10-29,159.8,compra
234,2022-11-08,108.75,mensalidade
234,2022-11-03,168.31,compra
234,2022-10-26,258.16,mensalidade
234,2022-11-25,83.09,compra
234,2022-12-01,21.63,cashback
234,2022-11-29,70.53,compra
234,2022-11-23,92.04,compra
234,2022-11-17,160.46,compra
234,2022-12-17,193.28,mensalidade
234,2023-01-11,255.3,compra
234,2023-01-27,285.63,mensalidade
234,2023-01-28,123.75,compra
234,2023-01-24,-146.19,reembolso
234,2023-03-07,172.49,compra
234,2023-02-27,142.74,mensalidade
234,2023-03-19,122.95,compra
234,2023-04-24,103.92,compra
234,2023-05-05,194.42,compra
234,2023-04-17,25.6,cashback
234,2023-04-25,29.55,compra
234,2023-06-05,129.03,compra
234,2023-05-18,31.11,compra
234,2023-06-07,189.42,compra
234,2023-06-11,90.33,compra
234,2023-07-10,242.9,compra
234,2023-07-09,-134.82,reembolso
234,2023-07-11,19.05,cashback
234,2023-06-29,81.51,mensalidade
234,2023-07-27,157.21,mensalidade
234,2023-08-04,156.33,compra
234,2023-07-21,177.57,compra
234,2023-07-14,98.86,mensalidade
234,2023-07-23,3.55,cashback
234,2023-08-30,234.88,mensalidade
234,2023-08-20,172.79,compra
234,2023-09-11,251.5,compra
234,2023-09-15,39.08,compra
234,2023-10-01,157.88,mensalidade
234,2023-10-08,131.92,mensalidade
234,2023-09-24,287.82,compra
234,2023-11-04,196.31,compra
234,2023-10-24,143.97,mensalidade
234,2023-10-27,191.17,compra
234,2023-12-09,-113.08,reembolso
234,2023-11-28,180.78,mensalidade
234,2023-11-27,338.38,compra
234,2023-11-26,103.18,compra
234,2023-12-15,156.57,compra
234,2023-12-22,87.58,mensalidade
234,2023-12-29,75.17,mensalidade
235,2022-05-14,217.25,compra
235,2022-05-24,58.19,mensalidade
235,2022-06-13,17.95,cashback
235,2022-07-17,211.87,compra
235,2022-07-11,116.13,compra
235,2022-07-22,248.25,compra
235,2022-08-01,240.07,compra
235,2022-08-21,115.73,compra
235,2022-08-10,47.35,compra
235,2022-09-23,185.72,mensalidade
235,2022-10-14,141.6,compra
235,2022-10-08,161.23,compra
235,2022-10-23,184.83,compra
235,2022-10-21,35.0,compra
235,2022-10-04,111.56,compra
235,2022-11-29,277.43,compra
235,2022-12-06,163.65,mensalidade
235,2022-12-28,190.31,compra
235,2022-12-26,15.68,cashback
235,2022-12-14,187.86,mensalidade
235,2023-01-28,238.18,compra
235,2023-01-28,1.03,compra
235,2023-01-21,206.2,mensalidade
235,2023-02-24,-142.69,reembolso
235,2023-03-20,220.44,compra
235,2023-04-15,118.72,mensalidade
235,2023-04-21,115.75,compra
235,2023-05-09,55.48,compra
235,2023-05-30,144.72,mensalidade
235,2023-06-16,51.02,compra
235,2023-07-01,137.89,compra
235,2023-06-26,161.13,mensalidade
235,2023-06-11,93.18,compra
235,2023-06-13,27.35,compra
235,2023-07-15,10.67,compra
235,2023-07-14,71.87,mensalidade
235,2023-08-10,6.01,compra
235,2023-08-21,158.99,compra
235,2023-08-27,341.35,mensalidade
235,2023-08-11,54.24,mensalidade
235,2023-09-05,366.54,mensalidade
235,2023-10-28,155.99,mensalidade
235,2023-11-07,171.88,compra
235,2023-11-20,31.43,compra
235,2023-11-16,162.56,compra
235,2023-11-29,106.92,mensalidade
235,2023-11-19,271.21,compra
235,2023-12-09,10.75,compra
236,2023-04-27,108.23,compra
236,2023-04-18,83.74,compra
236,2023-04-25,175.22,mensalidade
236,2023-05-19,28.22,compra
236,2023-05-26,268.22,compra
236,2023-07-14,171.99,mensalidade
236,2023-08-07,166.36,compra
236,2023-07-30,57.6,compra
236,2023-07-22,210.79,compra
236,2023-08-13,201.9,mensalidade
236,2023-09-14,246.32,mensalidade
236,2023-08-20,124.07,mensalidade
236,2023-08-20,26.72,mensalidade
236,2023-10-04,96.24,mensalidade
236,2023-10-18,223.7,compra
236,2023-10-18,10.88,cashback
236,2023-11-10,308.29,compra
236,2023-11-13,212.89,compra
236,2023-12-07,293.8,compra
236,2023-11-22,112.9,compra
236,2023-11-21,18.24,cashback
236,2023-12-11,72.46,compra
236,2023-12-06,217.52,compra
236,2023-12-24,188.56,mensalidade
236,2024-01-13,207.93,compra
236,2024-01-06,119.61,compra
236,2024-01-14,159.27,mensalidade
237,2023-06-21,155.04,mensalidade
237,2023-06-06,119.98,compra
237,2023-06-09,164.03,compra
237,2023-07-20,177.77,compra
237,2023-06-27,192.43,compra
237,2023-07-06,118.13,compra
237,2023-07-05,212.75,mensalidade
237,2023-07-11,20.7,cashback
237,2023-07-30,194.05,mensalidade
237,2023-08-04,219.45,compra
237,2023-09-11,135.33,compra
237,2023-09-08,6.25,cashback
237,2023-09-05,207.37,mensalidade
237,2023-09-09,10.48,cashback
237,2023-08-29,30.17,mensalidade
237,2023-10-10,106.87,compra
237,2023-10-14,162.26,mensalidade
237,2023-11-11,260.59,compra
237,2023-11-05,37.72,cashback
237,2023-11-18,178.48,compra
237,2023-12-13,218.93,mensalidade
237,2023-12-04,205.48,compra
237,2023-12-09,174.52,mensalidade
237,2023-11-27,129.22,compra
237,2023-12-12,72.21,compra
237,2024-01-07,320.69,compra
237,2024-01-20,108.88,compra
237,2024-01-13,127.75,compra
237,2024-01-18,140.7,compra
238,2023-06-19,106.97,compra
238,2023-07-23,189.94,compra
238,2023-07-05,108.25,compra
238,2023-08-29,126.05,mensalidade
238,2023-08-12,102.62,compra
238,2023-08-19,124.42,compra
238,2023-08-16,59.27,compra
238,2023-09-23,43.1,compra
238,2023-09-08,280.08,mensalidade
238,2023-09-25,219.41,compra
238,2023-09-14,264.41,compra
238,2023-10-09,272.83,compra
238,2023-10-30,80.91,compra
238,2023-10-25,260.26,compra
238,2023-11-08,234.26,mensalidade
238,2023-12-10,12.38,cashback
238,2023-12-11,177.68,compra
238,2024-01-01,216.41,compra
238,2023-12-20,197.31,compra
238,2023-12-23,141.29,compra
239,2023-06-12,163.44,compra
239,2023-06-14,187.05,compra
239,2023-07-29,12.15,cashback
239,2023-08-05,195.98,compra
239,2023-07-25,9.63,cashback
239,2023-07-26,263.27,compra
239,2023-09-03,230.09,mensalidade
239,2023-08-17,21.82,cashback
239,2023-08-11,181.4,compra
239,2023-09-03,169.09,compra
239,2023-08-25,233.43,mensalidade
239,2023-09-23,65.97,compra
239,2023-09-19,87.58,compra
239,2023-10-03,198.01,mensalidade
239,2023-11-05,14.83,cashback
239,2023-10-14,107.27,mensalidade
239,2023-10-11,24.01,cashback
239,2023-12-02,161.24,compra
239,2023-11-28,177.44,compra
239,2023-11-29,242.34,compra
239,2024-01-06,140.14,mensalidade
239,2023-12-10,309.84,compra
239,2023-12-18,72.02,mensalidade
239,2024-01-01,239.57,compra
240,2022-06-28,111.74,mensalidade
240,2022-06-21,224.98,compra
240,2022-07-21,97.54,mensalidade
240,2022-07-19,42.35,compra
240,2022-07-14,226.12,compra
240,2022-07-24,124.22,mensalidade
240,2022-08-14,44.99,compra
240,2022-08-18,230.25,compra
240,2022-09-20,168.54,mensalidade
240,2022-09-21,123.96,compra
240,2022-10-01,18.17,cashback
240,2022-09-27,139.57,compra
240,2022-10-07,130.25,compra
240,2022-11-26,215.43,compra
240,2022-11-06,169.46,mensalidade
240,2022-11-16,92.98,compra
240,2022-11-08,150.52,mensalidade
240,2022-12-09,214.14,compra
240,2023-01-27,69.5,compra
240,2023-01-07,248.11,compra
240,2023-01-09,166.61,mensalidade
240,2023-01-10,160.39,compra
240,2023-01-18,164.35,mensalidade
240,2023-02-05,284.76,compra
240,2023-03-19,151.04,compra
240,2023-03-09,124.95,compra
240,2023-03-24,372.66,mensalidade
240,2023-03-29,141.05,compra
240,2023-04-19,226.08,compra
240,2023-04-08,201.44,mensalidade
240,2023-04-27,152.24,compra
240,2023-05-01,329.7,mensalidade
240,2023-04-21,194.54,compra
240,2023-05-16,83.58,compra
240,2023-05-04,1.39,mensalidade
240,2023-05-13,202.55,compra
240,2023-05-07,130.19,compra
240,2023-06-13,4.01,cashback
240,2023-06-27,143.75,compra
240,2023-07-02,208.2,compra
240,2023-06-25,138.08,compra
240,2023-07-20,148.44,compra
240,2023-07-14,4.36,compra
240,2023-07-23,202.72,compra
240,2023-08-22,25.12,mensalidade
240,2023-08-24,106.56,mensalidade
240,2023-08-09,173.56,compra
240,2023-09-13,91.43,compra
240,2023-09-20,105.46,mensalidade
240,2023-10-29,-48.85,reembolso
240,2023-10-23,169.86,compra
240,2023-11-20,176.21,compra
240,2023-11-23,15.46,cashback
240,2023-11-12,10.58,compra
240,2023-12-18,10.17,mensalidade
240,2023-12-10,226.02,compra
240,2023-12-14,122.34,compra
240,2023-12-27,347.27,compra
241,2022-01-14,170.26,compra
241,2022-01-25,307.9,mensalidade
241,2022-02-09,136.94,mensalidade
241,2022-02-19,112.97,compra
241,2022-02-22,203.8,compra
241,2022-02-14,243.16,mensalidade
241,2022-03-24,137.34,mensalidade
241,2022-03-11,201.03,compra
241,2022-04-18,25.48,compra
241,2022-05-15,83.48,mensalidade
241,2022-05-31,184.32,mensalidade
241,2022-06-26,122.86,mensalidade
241,2022-07-19,-173.36,reembolso
241,2022-07-12,185.65,mensalidade
241,2022-07-10,199.7,compra
241,2022-07-28,224.12,mensalidade
241,2022-08-28,226.21,mensalidade
241,2022-08-14,67.81,compra
241,2022-08-11,138.88,compra
241,2022-08-20,136.46,compra
241,2022-10-07,146.76,mensalidade
241,2022-09-16,129.83,compra
241,2022-09-20,151.76,compra
241,2022-09-29,4.89,cashback
241,2022-09-09,103.16,compra
241,2022-10-17,21.84,cashback
241,2022-10-18,185.78,compra
241,2022-11-27,102.41,compra
241,2022-12-02,153.26,compra
241,2022-11-18,38.44,cashback
241,2022-11-20,297.66,mensalidade
241,2023-01-02,71.63,compra
241,2022-12-21,85.86,mensalidade
241,2022-12-17,222.33,compra
241,2022-12-26,275.57,mensalidade
241,2022-12-26,176.61,compra
241,2023-01-11,158.14,compra
241,2023-01-27,58.51,mensalidade
241,2023-02-12,116.56,mensalidade
241,2023-03-04,112.68,compra
241,2023-03-17,11.73,cashback
241,2023-03-14,94.05,compra
241,2023-04-27,54.17,compra
241,2023-04-12,204.65,compra
241,2023-04-13,181.56,mensalidade
241,2023-05-27,54.39,compra
241,2023-05-29,154.28,mensalidade
241,2023-06-02,126.84,mensalidade
241,2023-05-21,286.86,compra
241,2023-05-19,251.52,mensalidade
241,2023-07-03,286.26,compra
241,2023-07-06,115.46,compra
241,2023-06-27,16.93,mensalidade
241,2023-06-28,65.59,compra
241,2023-06-17,116.83,compra
241,2023-07-30,132.27,mensalidade
241,2023-07-24,288.47,compra
241,2023-07-15,217.91,compra
241,2023-07-14,18.17,cashback
241,2023-07-09,252.88,compra
241,2023-08-15,195.36,compra
241,2023-08-11,212.72,compra
241,2023-09-13,126.88,compra
241,2023-09-13,39.79,mensalidade
241,2023-09-14,25.97,mensalidade
241,2023-09-24,27.03,compra
241,2023-10-06,203.52,compra
241,2023-10-19,88.75,compra
241,2023-12-07,127.43,compra
241,2023-12-13,48.15,compra
242,2022-07-09,240.59,compra
242,2022-06-28,150.3,compra
242,2022-06-27,169.54,compra
242,2022-07-05,177.44,mensalidade
242,2022-06-29,187.29,compra
242,2022-07-23,245.34,compra
242,2022-07-30,206.47,mensalidade
242,2022-08-07,75.11,mensalidade
242,2022-08-21,85.23,mensalidade
242,2022-09-26,372.87,compra
242,2022-09-26,228.55,compra
242,2022-10-08,332.28,compra
242,2022-09-26,132.85,compra
242,2022-10-06,275.21,compra
242,2022-10-25,190.03,compra
242,2022-10-23,174.58,compra
242,2022-11-09,-153.54,reembolso
242,2022-10-30,216.57,compra
242,2022-11-30,193.76,compra
242,2022-11-16,-137.2,reembolso
242,2022-12-12,105.95,compra
242,2023-01-09,139.58,mensalidade
242,2022-12-20,151.32,compra
242,2022-12-19,120.37,mensalidade
242,2023-01-03,82.65,compra
242,2023-01-09,156.64,mensalidade
242,2023-02-05,183.77,mensalidade
242,2023-01-18,172.84,compra
242,2023-02-09,64.45,compra
242,2023-03-03,285.75,compra
242,2023-02-28,308.99,compra
242,2023-03-01,202.02,compra
242,2023-03-08,218.68,compra
242,2023-04-04,-170.08,reembolso
242,2023-03-17,179.28,compra
242,2023-03-31,22.2,mensalidade
242,2023-05-04,144.09,compra
242,2023-04-25,145.23,mensalidade
242,2023-04-19,305.75,mensalidade
242,2023-04-14,-128.64,reembolso
242,2023-06-10,284.08,compra
242,2023-05-28,153.38,compra
242,2023-06-07,117.67,compra
242,2023-07-07,26.18,compra
242,2023-06-27,177.97,mensalidade
242,2023-06-20,92.37,compra
242,2023-07-31,34.57,mensalidade
242,2023-08-11,201.46,compra
242,2023-07-20,181.19,compra
242,2023-07-26,188.26,compra
242,2023-07-25,15.27,cashback
242,2023-09-06,99.18,compra
242,2023-08-14,72.92,compra
242,2023-09-28,271.55,compra
242,2023-09-25,208.41,mensalidade
242,2023-10-20,229.79,compra
242,2023-10-14,140.46,mensalidade
242,2023-11-01,90.0,compra
242,2023-10-23,82.22,compra
242,2023-10-24,158.26,compra
242,2023-11-25,93.02,compra
242,2023-12-30,15.27,mensalidade
242,2023-12-14,197.14,compra
242,2024-01-02,229.76,mensalidade
243,2023-02-12,109.63,compra
243,2023-03-03,3.19,cashback
243,2023-02-19,165.27,compra
243,2023-03-23,139.51,mensalidade
243,2023-03-12,12.25,cashback
243,2023-04-02,186.59,compra
243,2023-04-02,161.12,compra
243,2023-04-19,183.41,compra
243,2023-05-01,157.47,compra
243,2023-04-12,92.85,compra
243,2023-06-06,87.57,compra
243,2023-05-11,152.82,mensalidade
243,2023-06-07,223.31,compra
243,2023-06-02,159.44,mensalidade
243,2023-05-26,101.31,compra
243,2023-07-01,164.92,compra
243,2023-06-25,168.13,compra
243,2023-06-26,93.57,compra
243,2023-06-16,307.51,compra
243,2023-06-26,218.81,compra
243,2023-08-05,140.81,compra
243,2023-07-14,299.74,mensalidade
243,2023-07-12,17.84,cashback
243,2023-07-22,171.6,compra
243,2023-07-11,261.89,compra
243,2023-09-08,21.94,cashback
243,2023-09-02,189.74,mensalidade
243,2023-08-15,120.34,compra
243,2023-09-02,151.66,compra
243,2023-09-03,139.46,compra
243,2023-10-08,102.68,mensalidade
243,2023-10-08,338.87,compra
243,2023-10-13,220.19,compra
243,2023-10-24,136.52,compra
243,2023-11-12,181.35,compra
243,2023-12-31,140.31,mensalidade
243,2024-01-02,90.99,compra
243,2023-12-12,14.27,compra
243,2023-12-21,18.82,cashback
244,2022-04-21,154.19,compra
244,2022-05-03,243.08,compra
244,2022-05-22,-110.36,reembolso
244,2022-05-01,243.23,compra
244,2022-05-15,25.34,cashback
244,2022-05-14,3.83,cashback
244,2022-06-04,230.5,compra
244,2022-07-23,215.51,mensalidade
244,2022-07-17,146.46,mensalidade
244,2022-06-30,241.62,compra
244,2022-08-17,226.7,compra
244,2022-08-05,162.28,compra
244,2022-08-10,35.12,compra
244,2022-07-25,13.28,cashback
244,2022-08-15,231.74,compra
244,2022-09-07,17.7,cashback
244,2022-09-20,117.75,mensalidade
244,2022-09-15,15.7,cashback
244,2022-09-15,16.21,cashback
244,2022-09-27,88.48,compra
244,2022-11-20,115.36,compra
244,2022-11-18,330.68,mensalidade
244,2022-11-29,39.36,compra
244,2022-12-18,156.1,mensalidade
244,2022-12-03,23.17,cashback
244,2022-11-27,154.77,compra
244,2022-11-30,107.45,compra
244,2022-12-26,12.71,cashback
244,2023-01-02,302.7,compra
244,2023-01-13,205.51,compra
244,2022-12-31,200.31,compra
244,2023-02-07,146.04,mensalidade
244,2023-01-30,172.59,mensalidade
244,2023-02-14,76.7,mensalidade
244,2023-02-17,308.6,mensalidade
244,2023-02-20,34.14,cashback
